id,text,timestamp,user,platform,likes,comments_count,video_views,is_video,image_url,post_url,account_followers,account_verified,year,month,day,hour,day_of_week,is_weekend,hashtags,mentions
DO6RH9LDczj,"Un buen seguro hace la diferencia cuando más lo necesitas 🙌

Con Seguro Mi Auto de Humano Seguros recibes respaldo rápido, sin contratiempos y la tranquilidad de que tu vehículo siempre estará protegido 🚘✨

ℹ️Más información en humanoseguros.com

#SeguroMiAuto #HumanoSeguros #ProtegeTuRecorrido #AccidentesRD",2025-09-22 16:00:27,accidentes_rd,instagram,593,39,37590,True,https://scontent.cdninstagram.com/v/t51.71878-15/551982208_1006534391536280_4756013359948220226_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzcyNzM2Njk1NTExMzIzNzczMQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=Or8zETQW3ZMQ7kNvwHGOWwr&_nc_oc=Adn3fBj5D9rCdlqx_HRsaNEFqwRtQTRSK5lOWwImQgYq0-gWHilCE_AJDLm_ZprO9XvziX7-Ds4_4tA2jta_CDO1&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=FXi5uKIvsCqHSonDTeLyfg&oh=00_AfhYxIGca3XAs6SglLBSM2enR9sETMx40ytuVQkSTy8Eww&oe=691377E3,https://instagram.com/p/DO6RH9LDczj,717508,True,2025,9,22,16,Monday,False,"seguromiauto, humanoseguros, protegeturecorrido, accidentesrd",
DO6FHUbjYlC,"Accidente registrado en la carretera Vieja, Baní.",2025-09-22 14:27:19,accidentes_rd,instagram,179,4,7694,True,https://scontent.cdninstagram.com/v/t51.71878-15/552982453_743911135332449_8679491048346832258_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzcyNzMxNDEzNDgwODQ5NjQ1MA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=7nVIhax6o4kQ7kNvwEujV1X&_nc_oc=Adm5Go0n7CcFl5CtUxdGlTBNnMScGzSh45B2chx-qYn6B1LAI12QTA9USVU50_Vwsbgj1fRb2FZTDeSkI23m6NC6&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=FXi5uKIvsCqHSonDTeLyfg&oh=00_AfiI6YVfjGLHh-1s86e_i5fhftFAHph5X06U3cOrwpH4pA&oe=69137DE5,https://instagram.com/p/DO6FHUbjYlC,717508,True,2025,9,22,14,Monday,False,,
DO6CvbhDV6H,Accidente registrado en la Av 27 de Febrero & Av Enrique Jiménez Moya.,2025-09-22 13:56:38,accidentes_rd,instagram,391,23,15029,True,https://scontent.cdninstagram.com/v/t51.71878-15/552830316_1998997370896364_6619702721727933526_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzcyNzMwMzY5NzA1NjQ4OTA5NQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=4lS8hTxNnsYQ7kNvwGRpKid&_nc_oc=Adnx0weEIVjRX1jQTPuUYLnbFYNV8tzT8mJ53G-gI9GiO2xFvpuL73UW5V9mc0DmayIXPoRUETcQmgKZLGM-VJwW&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfgUzfYmJEtjM6p_YmWFDXcC9i7APZDnGk9J6diPJunIfQ&oe=69137176,https://instagram.com/p/DO6CvbhDV6H,717508,True,2025,9,22,13,Monday,False,,
DO6CNtzjaT-,Accidente registrado en la autopista Duarte tramo La Vega.,2025-09-22 13:50:32,accidentes_rd,instagram,189,3,14343,True,https://scontent.cdninstagram.com/v/t51.71878-15/552149292_1102400628543209_6947197386997707748_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=107&ig_cache_key=MzcyNzMwMTM4MDIzMjAyOTQzOA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=yZ9ThfbdnuQQ7kNvwHe3IM9&_nc_oc=AdnEB9KhZ4RVHSfaeX6MssxkXceu7imN2BfsO9N6umn2J0wIG6ZjoYA0uJQQ0cekq4myo-TOQiX_GxiWchCa21rB&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfgUTEIiJxfo6Afqw8qWwgBw83ZhMIKeHLCi8PRSlv65Bg&oe=69137691,https://instagram.com/p/DO6CNtzjaT-,717508,True,2025,9,22,13,Monday,False,,
DO4GYj0CWZZ,Más de accidente registrado en la autopista Las Américas.,2025-09-21 19:47:50,accidentes_rd,instagram,2621,86,70533,True,https://scontent.cdninstagram.com/v/t51.71878-15/552652089_1851871185730362_6517779295046660514_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=106&ig_cache_key=MzcyNjc1Njc2NzY0OTU4ODgyNQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=kOczhMz08nIQ7kNvwELTJhI&_nc_oc=Adm9nuWv-PgJL_GUYCToP--JDRj3IW7wesjbrIEic8EXbz9AyCCbnj7uLCx8xyESJGI3kVkufNAh1B_9dqjZUMpG&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfhbDrnMgKBWFKgF01AcbWu-MzXeyLOr2Ysq3ZSwFGVGjw&oe=691347DD,https://instagram.com/p/DO4GYj0CWZZ,717508,True,2025,9,21,19,Sunday,True,,
DO4F-tFibtU,"Accidente registrado en la autopista Las Américas próximo al market Hola.

En el lugar se encuentran unidades del Sistema Nacional de Atención a Emergencias y seguridad 9-1-1",2025-09-21 19:44:22,accidentes_rd,instagram,560,2,31125,True,https://scontent.cdninstagram.com/v/t51.82787-15/553354201_18340801699205098_4513502415951958278_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=101&ig_cache_key=MzcyNjc1NDk5MDkwMDQ5MzE0MDE4MzQwODAxNjk2MjA1MDk4.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU0MHg5NjAuc2RyLkMzIn0%3D&_nc_ohc=FsBFx27z01QQ7kNvwHBZ64P&_nc_oc=Adk27XwZ2yt3XDj87AUkcvnrF3xkfPIjrwKeAKU0qIT8UusrZQADdNPF3ZP-xpejbW0QAQkTCh8T0anZsiR9v1dc&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfjaB2ESR1kk2VzJ2uQBjyl8_S41l0MBkwb4HprYO8Q76A&oe=69134A56,https://instagram.com/p/DO4F-tFibtU,717508,True,2025,9,21,19,Sunday,True,,
DO4FkcRiQkl,"Accidente registrado en la auropista Las Américas próximo al Hola.

En el lugar se encuentran unidades del Sistema Nacional de Atención a Emergencias y seguridad 9-1-1",2025-09-21 19:40:37,accidentes_rd,instagram,490,4,33940,True,https://scontent.cdninstagram.com/v/t51.82787-15/552098433_18340801672205098_8055745837927149012_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzcyNjc1MzE4NjE0MTc2Nzk3MzE4MzQwODAxNjY2MjA1MDk4.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjU0MHg5NjAuc2RyLkMzIn0%3D&_nc_ohc=ZQMyMO04qKcQ7kNvwF5VQ61&_nc_oc=Adl7Hk9BnL-chjHOomnV-Ui3nxZPuiMIeNlOkWHmHPcPTsUsGtEiIBkuNB5pWRRg9KcosTVkiT3ARu1j7lWQCgeI&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfjGIJKqlfX-GZrk5w_ezUsKxmBgBWtVYZ13YK3CxvlePA&oe=69137D5B,https://instagram.com/p/DO4FkcRiQkl,717508,True,2025,9,21,19,Sunday,True,,
DO3e3ihEYUh,"Hoy en #EducandoAlConductorDL analizamos el siguiente accidente que involucra a un carro y una motocicleta 

#DiarioLibre #AccidenteRD #SeguridadVial",2025-09-21 14:02:34,diariolibre,instagram,1509,445,67160,True,https://scontent.cdninstagram.com/v/t51.82787-15/551341705_18530467348059517_7818464757669132803_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzcyNjU4Mjk3NDcwMDk0NjcyMTE4NTMwNDY3MzQyMDU5NTE3.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTkyMC5zZHIuQzMifQ%3D%3D&_nc_ohc=qWtSVpSIKjcQ7kNvwEhC96k&_nc_oc=AdnJildX4Rn41OPZlaNPvV8oq8fPtXL98FJ72bxvQsYY7mAbeqIlyOyzomialqNGX2K94jTvtayAiXaAUxVNGw0w&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfgnH86TTIpjBf3cBtNBO9vWbew5gJSUgUr4Y-3XREDo9g&oe=69136A2B,https://instagram.com/p/DO3e3ihEYUh,2221946,True,2025,9,21,14,Sunday,True,"educandoalconductordl, diariolibre, accidenterd, seguridadvial",
DO3M-nPjqOl,Accidente registrado en la Av. Winston Churchill.,2025-09-21 11:26:16,accidentes_rd,instagram,294,21,18456,True,https://scontent.cdninstagram.com/v/t51.71878-15/551666839_1962936201160890_6702086982586374598_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzcyNjUwNDI5NTk3NTAwMzA0NQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=WVjEKgq14ZUQ7kNvwGgc1y2&_nc_oc=AdmM1WyzsJSe_UPSgPkfaMpRqry1EWxRkdAtluRYF0q06QyHYd8ishcdoqUDV6OC6I7q_Wf85GFlXms6Lx0er1pD&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfixOXIzqTXr-gEcpKUEqZZfkKjzAuWWj1_ysPZM-xBNoQ&oe=691367F2,https://instagram.com/p/DO3M-nPjqOl,717508,True,2025,9,21,11,Sunday,True,,
DO0s9QGDaUP,"Accidente registrado próximo al Destacamento de Villa Faro, Santo Domingo, Este.",2025-09-20 12:08:02,accidentes_rd,instagram,290,21,16538,True,https://scontent.cdninstagram.com/v/t51.71878-15/550765238_1691037718260992_8578269759447634223_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzcyNTgwMDUxNDk1ODIzODk5MQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=MiblnmBua9AQ7kNvwGpQzAN&_nc_oc=AdlNQKvrF-v9e0XM_lB49iDODyXyAevFSeB-yGDgl_NLyiY3R8lC6YgxuyyYfyu6Pp3kZ3431nOaWm-IoqhqoyLJ&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfhAkMq9zlozIzm6CUljzz6Ny5U8XNswcM09UAgjExp0pg&oe=69136363,https://instagram.com/p/DO0s9QGDaUP,717508,True,2025,9,20,12,Saturday,True,,
DO0s2VejVUF,"Accidente registrado en la Autovia del Este no se reportan víctimas.

En el lugar se encuentran unidades del Sistema Nacional de Atención a Emergencias y seguridad 9-1-1",2025-09-20 12:06:56,accidentes_rd,instagram,920,20,37843,True,https://scontent.cdninstagram.com/v/t51.71878-15/551558017_665589109919294_5579112042195320933_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzcyNTgwMDAzOTcwMTYzMjI2MQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=fV2zjzM7GeIQ7kNvwG9pP95&_nc_oc=Adkhf2_s6wHu7NHOaF72tyx300a5wXpI4YJ2MW-fUPo93HY2wVIBJvlzqLnLrMIyK3jSvDlwtK7TqW7wykCD-KzA&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfhUnCPDZapwBZT3MOQ8PqxAfBIxDaZyW5AcXLXl1FIAqA&oe=69137CB7,https://instagram.com/p/DO0s2VejVUF,717508,True,2025,9,20,12,Saturday,True,,
DO0sq8cDfRZ,Accidente registrado en el paso a desnivel de la avenida 27 de Febrero & avenida Tiradentes.,2025-09-20 12:06:02,accidentes_rd,instagram,468,38,22903,True,https://scontent.cdninstagram.com/v/t51.71878-15/552061530_2003143183753998_4077660402845618315_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=100&ig_cache_key=MzcyNTc5OTI1NjkwMTk0MDMxMw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=8UaiEHVBWt4Q7kNvwGapU1v&_nc_oc=AdnQk8-iBMWuDKiHja0TcQAOtjeEGbe9-J6y0DYvjp87X3vjFxSVA-cfsWpComzymFZvh6Ak27RcAQu_9vav1Hin&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfiYbez_2IuBi4RyqGTV9Q60vw30MOLb4DFqlZSalrZ09w&oe=69136F11,https://instagram.com/p/DO0sq8cDfRZ,717508,True,2025,9,20,12,Saturday,True,,
DOy2E1oCY9Y,Accidente registrado en la Autovia del Este tramo San Pedro.,2025-09-19 18:49:02,accidentes_rd,instagram,315,12,13345,True,https://scontent.cdninstagram.com/v/t51.71878-15/552107501_981607347439053_5369222997136193974_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzcyNTI3NzY2ODc1ODM1OTg5Ng%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=_5uhf9n6UIUQ7kNvwGPUUB2&_nc_oc=Adn2dqkV-n76rwiGjbs_84PPIplr3AQJdZxj44WEzR_eub32qtHtfcjUNpKFO_iBF50Pchw0C4kcoXgeEZKzQQ6J&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfgugbBY4ktVBW-ixM4AQKlshEl2c5crATCr8mI1sDObzw&oe=69135AED,https://instagram.com/p/DOy2E1oCY9Y,717508,True,2025,9,19,18,Friday,False,,
DOyG5olDbIk,"Más del accidente registrado en la circunvalación Santo Domingo, fuerte congestión vehicular.",2025-09-19 11:58:06,accidentes_rd,instagram,2593,118,75420,True,https://scontent.cdninstagram.com/v/t51.71878-15/551057303_1373722788094106_5151987677258770427_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=104&ig_cache_key=MzcyNTA3MDE5MDY0OTM4OTYwNA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=PqWIO2Hp11EQ7kNvwEjyOPH&_nc_oc=Adn9ZXfrDkhVNYl-K-4rZ3g5UR-Tr_7aqoEwzT8tFZnGTbeXG5_ycBuWJ-3so0ZxOfmZPr1T6xtmkQIAZQHzOnEk&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=_OZh7FxJQMjLRdr5MII_aw&oh=00_AfiUvttCgUTK00Xop8LSCyyTb2UpgciK-TMi-5xR7Rn-eg&oe=69136022,https://instagram.com/p/DOyG5olDbIk,717508,True,2025,9,19,11,Friday,False,,
DOyAp5HDb2a,Accidente registrado en la avenida Charles de Gaulle.,2025-09-19 11:02:19,accidentes_rd,instagram,2269,157,47465,True,https://scontent.cdninstagram.com/v/t51.71878-15/550813209_1309792024033167_7537322448669292013_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzcyNTA0MjcyMDYwODk5MjY2Ng%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=lGcYmViU4B4Q7kNvwEFg0kl&_nc_oc=Adn30OG8bl2QCwNumhpsXg5T3wo1-sqzE8OI4nEP0BfOtwTf6fGRiJ_tp1s3K2UKj7iZpn5tgQuMj5kUj7yf2O8f&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_Afizbqt9V6YEU9QGfGfjbXEHSloFe8ZeP6bcwwIPKl-OlQ&oe=69136534,https://instagram.com/p/DOyAp5HDb2a,717508,True,2025,9,19,11,Friday,False,,
DOw7tAQDfsz,"Accidente registrado en la carretera El Copey, Altamira",2025-09-19 01:02:43,accidentes_rd,instagram,572,27,23318,True,https://scontent.cdninstagram.com/v/t51.71878-15/550726566_1689210695108805_3615705207182198073_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=109&ig_cache_key=MzcyNDczOTQ2OTIyNTM2MDE3OQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=w0Xhy_MTCjYQ7kNvwE3x5z6&_nc_oc=AdmYq1pM7mAIDalYqqR3zjWF8ZcJmI7_pYIvQkQiCf6oww-t5haP3uZ7BWfJBP439SssqHhHqKTn2bPT_ywwFoFu&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_Afgx6MD7Flk-rDUAaLwPZfqMyOVoauE7HmFX4cjO0INlJA&oe=69134F9C,https://instagram.com/p/DOw7tAQDfsz,717508,True,2025,9,19,1,Friday,False,,
DOw7NzLjQge,Accidente registrado en la avenida Cayetano Germosen.,2025-09-19 00:55:25,accidentes_rd,instagram,120,2,9929,True,https://scontent.cdninstagram.com/v/t51.71878-15/550736312_3925738927717899_4801703798155860761_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzcyNDczNzMyNDg4NzM3Nzk1MA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=WJHGkfsyA1AQ7kNvwEHxtkE&_nc_oc=AdklStihzBEZOaCb-uHKKWva-P4j8rdnT2hYg7ywTYvQbq5w-o6LcCoAg-x8RUZbgT51H_MLYjr91MIwHAoj7E0I&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_AfgKUkboE5RZ7z-_qmZ9_-qZo5_0MWhVn79y1dl9F7BrQA&oe=69136851,https://instagram.com/p/DOw7NzLjQge,717508,True,2025,9,19,0,Friday,False,,
DOw66C2DTD6,Accidente registrado en la avenida Jacobo Majluta Azar.,2025-09-19 00:52:43,accidentes_rd,instagram,238,6,10301,True,https://scontent.cdninstagram.com/v/t51.71878-15/550493846_1174149731285896_7248623085407336640_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=MzcyNDczNTk2NzMxNzAxMjczMA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=OzJYFmK32D4Q7kNvwECaqwO&_nc_oc=AdlhJb7IuRf7Q_OzUOCSXAXSAqE7fPifvU20gazmtH7EDoCATqWtKegyaZWsARGfy76RYWXQMZYlHGnZsYs2Zraq&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_Afi43xeIauTvtX5snI2YaRWG94j7Bv86hyltv4cbPiWOWQ&oe=69136870,https://instagram.com/p/DOw66C2DTD6,717508,True,2025,9,19,0,Friday,False,,
DOwfZC0CUnX,Accidente registrado en la autovia del Este tramo carretero San Pedro - La Romana.,2025-09-18 20:52:56,accidentes_rd,instagram,598,14,43933,True,https://scontent.cdninstagram.com/v/t51.71878-15/550557062_2043464682726396_4552121183310119180_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=102&ig_cache_key=MzcyNDYxNDk1MjI4NDY3MDQyMw%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=QEvfAQ5VCw0Q7kNvwEJ_X_c&_nc_oc=AdmGetPkF3cgPF2BNi1kRzmkhlnna5TmQRUX2VnCevi5i5CtGHzxqwaJTbqUz6GDXW0v_DXAeNSsu13q5vSb_3_9&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_AfjwmWu64hMI4Uu5ymvID7kYTqsOpAg-9xZzsxKt0okwaA&oe=691370FB,https://instagram.com/p/DOwfZC0CUnX,717508,True,2025,9,18,20,Thursday,False,,
DOwcp2PiY6y,Accidente registrado en la Prolongación27 de Febrero.,2025-09-18 20:28:20,accidentes_rd,instagram,230,7,7684,True,https://scontent.cdninstagram.com/v/t51.71878-15/551157133_820386994486996_2761535955505459121_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzcyNDYwMjkxMjg3ODk4ODk3OA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=UvGwYjGtS0sQ7kNvwEAem8H&_nc_oc=AdmNIWC-MC1LCLi-k_Un6-T-RK4mHaBZQzOZPw1zDa4LR5unNyGfelYpnsStj4oV7OYBZEMH2-Mwy65VGNW91l3l&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_Afh_I1hbr5ueGeB9shpzgpOdRAbHxtV2sEr_YsBh29eU4g&oe=69137D11,https://instagram.com/p/DOwcp2PiY6y,717508,True,2025,9,18,20,Thursday,False,,
DOvzYwADaY7,"Más del accidente registrado en la autopista 6 de Noviembre donde se reportó un fallecido. 

En el lugar se encuentran unidades del Sistema Nacional de Atención a Emergencias y seguridad 9-1-1",2025-09-18 14:28:03,accidentes_rd,instagram,1274,52,54438,True,https://scontent.cdninstagram.com/v/t51.71878-15/550655407_561130360423897_5808218391306422077_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=108&ig_cache_key=MzcyNDQyMTQxODAzODY5OTU3OQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM2LnNkci5DMyJ9&_nc_ohc=BBcT_FPtTKcQ7kNvwGrNGfM&_nc_oc=AdnfwGAM5x25VIeNLmYxvr1Ozkaa_rVhqYpbMvaeFLDhejbv_koX534DxLrgCFU_tlH5fgqqng3GunSr3A-fWsT5&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_AfhtYhBlk7Glnznd09VIXuTfBYKNT70O5uhgJYWpVu82vQ&oe=69136FD0,https://instagram.com/p/DOvzYwADaY7,717508,True,2025,9,18,14,Thursday,False,,
DOvyycHjWCI,Vehículo incendiado en la autopista 30 de Mayo.,2025-09-18 14:22:43,accidentes_rd,instagram,186,13,9578,True,https://scontent.cdninstagram.com/v/t51.71878-15/550750774_821792863523504_6828533749175606555_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=103&ig_cache_key=MzcyNDQxODc4NTM0OTU1ODQwOA%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=yq4qno_CCUYQ7kNvwHSXlO0&_nc_oc=Adl35TToXg6PbXGOXnGvgg33JS0vR_q1keFdm-wB_pnJ6oAI7eOk1PXrH5TsuDuwWFy8c2RusW2Oj5iLnuCeKWcx&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_Afhyd0XeUQvShhX8Ccm5naW27LD1Wp_Y-Z_FeAEg_8P5Zg&oe=69135791,https://instagram.com/p/DOvyycHjWCI,717508,True,2025,9,18,14,Thursday,False,,
DOvyY3gjZD3,"Accidente registrado en a el tramo carretero Cajuilito - San Cristóbal, autopista 6 de Noviembre.",2025-09-18 14:19:12,accidentes_rd,instagram,540,18,24055,True,https://scontent.cdninstagram.com/v/t51.71878-15/551070307_1514249330017600_1859273622409994505_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=MzcyNDQxNzAyODA1MzYzNTMxOQ%3D%3D.3-ccb1-7&ccb=1-7&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjY0MHgxMTM4LnNkci5DMyJ9&_nc_ohc=-yWsDuTvJewQ7kNvwF8Hdkf&_nc_oc=AdnIy4MYaiUywkW2qwWj5HAsMkBy9EYwD9nf_CugFYVeJDSape2UMibUKZ8hsRsyWaFCn2aambtfv62AO86Ro_Si&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent.cdninstagram.com&_nc_gid=a_AKKZrnXKATSKq4Mbkylw&oh=00_AfghPyKBIEV4u1OEwBgS50aINzC4y34z45MCNqxVDLbHAQ&oe=691357E3,https://instagram.com/p/DOvyY3gjZD3,717508,True,2025,9,18,14,Thursday,False,,
